id,type of property,subtype of property,locality,latitude,longitude,street,province,postalCode,price,type of sale,number of bedrooms,living area,livable area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10604118,HOUSE,HOUSE,OCQUIER,50.4114356,5.4085434,Rue Lantigné 22,Liège,4560,175000.0,residential_sale,1,0,90.0,installed,,True,,,True,,90.0,182.0,,,just_renovated
10351462,HOUSE,HOUSE,FANZEL,50.3243845,5.5771358,Avenue des Ardennes 1/02,Luxembourg,6997,179000.0,residential_sale,2,37,139.0,installed,,True,True,30.0,True,400.0,139.0,663.0,3.0,,just_renovated
10436581,HOUSE,HOUSE,LADEUZE,50.5690417,3.772521,"Rue de Nazareth , 15",Hainaut,7950,180000.0,residential_sale,3,35,185.0,semi_equipped,,True,,,True,63.0,185.0,410.0,2.0,,to_restore
10525629,HOUSE,HOUSE,Havelange,50.3855776,5.2458511,Rue Lantigné 22,Namur,5370,199000.0,residential_sale,4,0,225.0,0,,True,,,,,225.0,210.0,2.0,,to_renovate
10313807,HOUSE,HOUSE,Gent,51.0620714,3.711873,Zwijnaardsesteenweg 23,East Flanders,9000,215000.0,residential_sale,2,24,100.0,not_installed,,True,,,,,100.0,42.0,2.0,,good
10538377,APARTMENT,APARTMENT,Hasselt,50.9397327,5.337196,,Limburg,3500,440000.0,residential_sale,2,0,92.0,hyper_equipped,,False,True,28.0,,,92.0,0.0,,False,as_new
10655701,APARTMENT,GROUND_FLOOR,Ixelles,50.8331135,4.3652397,Avenue Louise 200,Brussels,1050,458500.0,residential_sale,2,0,97.0,not_installed,,True,,,,,97.0,0.0,,,good
10655699,APARTMENT,APARTMENT,Ixelles,50.8331135,4.3652397,Avenue Louise 200,Brussels,1050,458500.0,residential_sale,2,0,97.0,not_installed,,True,,,,,97.0,0.0,,,good
10605524,APARTMENT,APARTMENT,Antwerp,51.2018621,4.4057526,33 Ernest Van Dijckkaai,Antwerp,2018,478000.0,residential_sale,4,44,143.0,hyper_equipped,,False,True,12.0,,,143.0,,2.0,,as_new
10643550,APARTMENT,PENTHOUSE,Woluwe-Saint-Lambert,,,Chaussée de Waterloo 1382,Brussels,1200,495000.0,residential_sale,3,50,150.0,hyper_equipped,,False,True,,,,150.0,0.0,2.0,False,as_new
10530361,APARTMENT,APARTMENT,Aalst,,,Parklaan 187,East Flanders,9300,495000.0,residential_sale,3,65,235.0,installed,False,False,True,60.0,,,235.0,,,False,as_new
10377251,APARTMENT,APARTMENT,RHODE-SAINT-GENÈSE,50.7463641,4.3477101,Avenue Louise 200,Flemish Brabant,1640,539500.0,residential_sale,3,42,135.0,usa_hyper_equipped,,True,True,18.0,True,40.0,135.0,0.0,4.0,,0
10192655,APARTMENT,APARTMENT,RHODE-SAINT-GENÈSE,50.7463641,4.3477101,"Chaussée de Waterloo, 238",Flemish Brabant,1640,539500.0,residential_sale,3,42,135.0,usa_hyper_equipped,,True,True,18.0,True,40.0,135.0,0.0,4.0,,0
10523389,APARTMENT,DUPLEX,IXELLES,50.8229156,4.369628,,Brussels,1050,550000.0,residential_sale,2,43,140.0,installed,,False,,,,,140.0,0.0,2.0,False,good
10603694,APARTMENT,APARTMENT,Middelkerke,51.1821931,2.8011599,Leopoldlaan 1,West Flanders,8430,560000.0,residential_sale,3,0,91.0,installed,False,False,True,14.0,,,91.0,,2.0,False,as_new
10649497,APARTMENT,PENTHOUSE,Merchtem,50.9552616,4.2272976,Amerikaansestraat 179,Flemish Brabant,1785,595000.0,residential_sale,4,0,250.0,0,False,False,True,44.0,,,250.0,,2.0,False,0
10340128,APARTMENT,APARTMENT,Oostende,51.2310896,2.9228161,Leopold II - laan 29,West Flanders,8400,595000.0,residential_sale,2,0,100.0,installed,False,False,True,6.0,,,100.0,,2.0,False,as_new
10655702,APARTMENT,APARTMENT,Ixelles,50.8330329,4.3651119,Avenue Louise 200,Brussels,1050,609500.0,residential_sale,3,0,157.0,not_installed,,True,,,True,,157.0,0.0,,,as_new
10655700,APARTMENT,GROUND_FLOOR,Ixelles,50.8330329,4.3651119,Avenue Louise 200,Brussels,1050,609500.0,residential_sale,3,0,157.0,not_installed,,True,,,True,,157.0,0.0,,,as_new
10561281,APARTMENT,APARTMENT,Knokke-Heist,51.345337,3.2857222,Koningslaan 252 B,West Flanders,8300,635000.0,residential_sale,3,0,93.0,usa_installed,,False,True,,,,93.0,,2.0,,just_renovated
10239881,APARTMENT,APARTMENT,LIEGE,50.6364572,5.5674261,"Boulevard d'Avroy, 55",Liège,4000,674000.0,residential_sale,3,27,407.0,0,False,False,,,True,20.0,407.0,0.0,2.0,False,0
10646688,APARTMENT,TRIPLEX,Knokke-Heist,51.3395168,3.2472046,,West Flanders,8301,795000.0,residential_sale,4,0,115.0,installed,,False,,,,,115.0,0.0,2.0,False,good
10633521,APARTMENT,PENTHOUSE,Beveren-Waas,51.2173045,4.2503138,Yzerhand 14,East Flanders,9120,830000.0,residential_sale,2,0,130.0,hyper_equipped,,False,True,,,,130.0,,2.0,,as_new
10506653,APARTMENT,APARTMENT,Uccle,,,"Avenue Delleur, 8",Brussels,1180,875000.0,residential_sale,3,0,181.0,hyper_equipped,False,False,True,20.0,,,181.0,0.0,2.0,,as_new
10372174,APARTMENT,APARTMENT,Ixelles,,,"Avenue Delleur, 8",Brussels,1050,995000.0,residential_sale,3,70,225.0,not_installed,False,False,,,,,225.0,0.0,3.0,False,good
10599217,APARTMENT,LOFT,Schaerbeek,,,Chaussée de Waterloo 1382,Brussels,1030,1095000.0,residential_sale,3,112,300.0,usa_hyper_equipped,False,False,True,50.0,,,300.0,,3.0,False,as_new
10645680,APARTMENT,APARTMENT,Antwerp,51.207111,4.4102307,Koninlijkelaan 42,Antwerp,2018,1170000.0,residential_sale,2,0,320.0,0,,False,True,,,,320.0,,3.0,,just_renovated
10264037,APARTMENT,APARTMENT,Knokke-Heist,51.3504154,3.2831644,Koningslaan 252 B,West Flanders,8300,1175000.0,residential_sale,2,0,72.0,installed,,False,True,4.0,,,72.0,,,,as_new
10469889,APARTMENT,PENTHOUSE,Ixelles,,,Square Ambiorix 40 Bte 67,Brussels,1050,1200000.0,residential_sale,4,0,293.0,hyper_equipped,False,False,True,35.0,True,809.0,293.0,,2.0,False,as_new
9931557,APARTMENT,APARTMENT,Ixelles,,,Avenue Louise 251,Brussels,1050,1295000.0,residential_sale,2,63,221.0,usa_hyper_equipped,False,False,True,5.0,,,221.0,,2.0,False,as_new
10655374,APARTMENT,PENTHOUSE,Brussels,,,"Avenue J. Burgers, 2 b24",Brussels,1000,1850000.0,residential_sale,4,0,525.0,hyper_equipped,False,False,True,45.0,,,525.0,0.0,3.0,True,as_new
8822156,APARTMENT,APARTMENT,Antwerp,,,"Jordaenskaai, 21",Antwerp,2000,1885000.0,residential_sale,3,0,317.0,hyper_equipped,False,False,True,83.0,,,317.0,,,False,as_new
10444726,APARTMENT,PENTHOUSE,Knokke-Heist Knokke,,,Sparrendreef 80,West Flanders,8300,2650000.0,residential_sale,3,0,228.0,hyper_equipped,,False,True,,,,228.0,,2.0,,as_new
10677316,APARTMENT,APARTMENT,Gosselies,,,Chaussée de Courcelles 154,Hainaut,6041,179000.0,residential_sale,3,60,160.0,installed,,True,,,,,160.0,0.0,,,good
10677760,APARTMENT,APARTMENT,Gistel,51.1559915,2.961407,Torhoutse Steenweg 207/02,West Flanders,8470,189000.0,residential_sale,1,40,70.0,0,,False,True,5.0,,,70.0,0.0,,,good
10618039,HOUSE,HOUSE,TORGNY,49.5068422,5.4677254,Rue Dr Hustin 32,Luxembourg,6767,225000.0,residential_sale,3,0,123.0,installed,,True,,,True,,123.0,111.0,,,0
10492509,HOUSE,APARTMENT_BLOCK,Seraing,50.6098964,5.5147886,Route du Condroz 151,Liège,4100,229000.0,residential_sale,4,31,222.0,semi_equipped,,True,True,80.0,,,222.0,250.0,2.0,,to_renovate
10593630,HOUSE,HOUSE,Leopoldsburg Heppen,51.1065289,5.2290734,Dirk Boutslaan 4,Limburg,3971,235000.0,residential_sale,4,30,194.0,installed,,False,True,707.0,,,194.0,0.0,3.0,,good
10351868,HOUSE,HOUSE,Ternat,50.881403,4.1174628,Brusselbaan 110,Flemish Brabant,1740,239000.0,residential_sale,3,25,130.0,installed,False,False,True,25.0,True,90.0,130.0,216.0,3.0,,good
10351869,HOUSE,HOUSE,Ternat Sint-Katherina-Lombeek,50.881403,4.1174628,Brusselbaan 110,Flemish Brabant,1742,239000.0,residential_sale,3,25,130.0,installed,False,False,True,25.0,True,90.0,130.0,216.0,3.0,,good
10595001,HOUSE,HOUSE,Tellin,50.0843076,5.2304599,Route de Marche 25,Luxembourg,6927,239000.0,residential_sale,3,24,120.0,not_installed,False,False,True,,,,120.0,1031.0,4.0,False,good
10612516,HOUSE,HOUSE,SPIERE,50.728383,3.3375374,"Roterijstraat, 202",West Flanders,8587,239000.0,residential_sale,2,0,185.0,installed,,True,True,20.0,True,,185.0,827.0,4.0,,to_be_done_up
10444191,HOUSE,HOUSE,Huy,50.531802,5.234391,Route du Condroz 151,Liège,4500,249000.0,residential_sale,3,29,170.0,semi_equipped,,True,,,True,,170.0,394.0,3.0,,good
10615987,HOUSE,HOUSE,WENDUINE,51.2982122,3.0827966,Stationsplein 5,West Flanders,8420,259000.0,residential_sale,5,0,124.0,semi_equipped,,True,,,,,124.0,50.0,2.0,,0
10597367,HOUSE,HOUSE,Willebroek,51.0695055,4.3615282,Dorpshart 10,Antwerp,2830,264000.0,residential_sale,3,30,124.0,installed,,True,True,,True,,124.0,180.0,,,good
10652107,HOUSE,VILLA,GUIGNIES,50.5481807,3.3647129,Chaussée de Namur 47,Hainaut,7620,265000.0,residential_sale,3,0,125.0,semi_equipped,,True,,,,,125.0,1715.0,,,to_be_done_up
10634558,HOUSE,HOUSE,Zottegem,50.8318724,3.7934952,Hekkerstraat 52,East Flanders,9620,285000.0,residential_sale,3,97,303.0,0,,False,,,True,500.0,303.0,660.0,2.0,,good
10556323,HOUSE,HOUSE,Zottegem,50.8318724,3.7934952,Hekkerstraat 52,East Flanders,9620,285000.0,residential_sale,3,97,303.0,0,,False,,,True,500.0,303.0,660.0,2.0,,good
10422216,HOUSE,HOUSE,VIERSET-BARSE,50.4818644,5.2899568,Route du Condroz 151,Liège,4577,289000.0,residential_sale,3,0,150.0,installed,,True,True,,True,,150.0,389.0,3.0,,just_renovated
10644237,HOUSE,HOUSE,HUISSIGNIES,50.5678319,3.7462281,rue du Moulin n° 21,Hainaut,7950,310000.0,residential_sale,3,0,180.0,installed,,True,,,,,180.0,272.0,,,good
10549844,HOUSE,HOUSE,Oudenaarde,50.8448106,3.6186988,Gentiel Antheunisplein 6,East Flanders,9700,315000.0,residential_sale,2,0,110.0,semi_equipped,,True,,,,,110.0,647.0,,,good
10606467,HOUSE,HOUSE,Wetteren,51.0039509,3.8862103,Zuidlaan 72,East Flanders,9230,320000.0,residential_sale,2,57,180.0,semi_equipped,,True,True,,True,29.0,180.0,0.0,2.0,,good
10574109,HOUSE,HOUSE,Oudenaarde,50.8566102,3.5879537,Koningin Elisabethlaan 13,East Flanders,9700,320000.0,residential_sale,3,0,170.0,semi_equipped,,True,,,True,,170.0,1061.0,4.0,,0
10463046,HOUSE,HOUSE,Ronse,50.7482407,3.6201341,Grote Markt 35,East Flanders,9600,320500.0,residential_sale,3,0,125.0,installed,,True,True,,,,125.0,234.0,3.0,,good
10651289,HOUSE,MIXED_USE_BUILDING,Lier,51.1204916,4.5664253,Waalsekaai 32,Antwerp,2500,325000.0,residential_sale,3,0,190.0,hyper_equipped,,False,,,,,190.0,0.0,2.0,False,good
10629020,HOUSE,HOUSE,Silly,,,Rue De Mons 46,Hainaut,7830,335000.0,residential_sale,3,42,150.0,installed,,True,,,,,150.0,523.0,,,good
10539492,HOUSE,HOUSE,Zwevegem,50.7830072,3.4134866,Doorniksesteenweg 32 B,West Flanders,8551,335000.0,residential_sale,3,0,150.0,installed,,True,,,True,,150.0,0.0,3.0,,as_new
10278591,HOUSE,HOUSE,Nivelles,50.5986554,4.3178813,Avenue de Burlet 11A,Walloon Brabant,1400,340000.0,residential_sale,4,41,204.0,not_installed,,True,True,35.0,True,100.0,204.0,210.0,3.0,,just_renovated
10647612,HOUSE,HOUSE,Mechelen,51.029795,4.4911338,Oude Schrieksebaan 20,Antwerp,2800,340000.0,residential_sale,3,0,165.0,semi_equipped,,True,True,18.0,True,,165.0,90.0,2.0,,good
10590080,HOUSE,HOUSE,Neuville-en-Condroz,50.5524877,5.4511519,Route du Condroz 151,Liège,4121,349000.0,residential_sale,4,0,226.0,installed,,True,True,20.0,True,270.0,226.0,793.0,4.0,,good
9932677,HOUSE,HOUSE,MOMALLE,50.6794616,5.3730441,Avenuedes Ardennes 7d,Liège,4350,349000.0,residential_sale,4,0,249.0,installed,,True,True,,True,,249.0,2626.0,4.0,,good
10571945,HOUSE,VILLA,Erpe-Mere,50.9363757,3.9317422,Hekkerstraat 52,East Flanders,9420,349000.0,residential_sale,3,0,166.0,0,,False,,,,,166.0,686.0,4.0,,good
10611490,HOUSE,OTHER_PROPERTY,Herbeumont,49.786554,5.2310071,Avenue de Bouillon 92,Luxembourg,6887,350000.0,residential_sale,46,0,,semi_equipped,False,False,True,,,,,8890.0,4.0,False,as_new
10654648,HOUSE,HOUSE,VILLERS-SAINT-AMAND,50.6237662,3.7246691,rue du Moulin n° 21,Hainaut,7812,350000.0,residential_sale,3,0,140.0,not_installed,,True,,,,,140.0,414.0,,,good
10638288,HOUSE,HOUSE,Schoten,51.258131,4.5012494,Prins Boudewijnlaan 122,Antwerp,2900,355000.0,residential_sale,3,24,127.0,installed,,True,,,True,30.0,127.0,98.0,2.0,,just_renovated
10677034,APARTMENT,APARTMENT,Oostende,51.2232401,2.908129,Hekkerstraat 52,West Flanders,8400,249000.0,residential_sale,2,0,92.0,0,,False,,,,,92.0,0.0,2.0,,0
10678369,APARTMENT,APARTMENT,Saint-Josse-ten-Noode,,,Chaussée de Waterloo 256,Brussels,1210,255000.0,residential_sale,2,25,98.0,0,False,False,,,,,98.0,0.0,2.0,False,good
10676573,APARTMENT,APARTMENT,Wilrijk,51.1712092,4.3916379,"Nieuwstraat,8",Antwerp,2610,295000.0,residential_sale,3,37,109.0,0,,False,True,19.0,,,109.0,0.0,,,0
10650499,APARTMENT,APARTMENT,Nieuwpoort,51.1309334,2.7510386,Franslaan 150,West Flanders,8620,335000.0,residential_sale,1,0,65.0,0,False,False,True,,True,,65.0,,,False,as_new
10675204,APARTMENT,APARTMENT,Gent,51.0513241,3.6994843,Vlaskaai 6,East Flanders,9000,395000.0,residential_sale,2,0,109.0,installed,,False,True,,,,109.0,,,False,as_new
10675216,APARTMENT,APARTMENT,Ixelles,50.8274274,4.3696642,,Brussels,1050,420000.0,residential_sale,2,15,100.0,hyper_equipped,,False,,,,,100.0,0.0,2.0,False,good
10675773,APARTMENT,DUPLEX,Antwerp,,,"Jordaenskaai, 21",Antwerp,2018,695000.0,residential_sale,3,0,125.0,hyper_equipped,False,False,True,80.0,,,125.0,,2.0,False,just_renovated
10626702,APARTMENT,PENTHOUSE,Gent,51.0485709,3.7190184,Coupure 88,East Flanders,9000,1560000.0,residential_sale,3,0,245.0,0,,False,True,,,,245.0,0.0,,,good
10662777,APARTMENT,APARTMENT,Lendelede,,,Kortrijkstraat 58,West Flanders,8860,229000.0,residential_sale,1,0,74.0,installed,,True,,,,,74.0,,3.0,,0
10633705,APARTMENT,DUPLEX,Ixelles,50.836893,4.3682959,Avenue Louise 231,Brussels,1050,795000.0,residential_sale,3,40,215.0,usa_hyper_equipped,,False,True,35.0,,,215.0,0.0,2.0,,just_renovated
10681070,APARTMENT,APARTMENT,Oostende,51.2137726,2.8765638,Karel Janssenslaan 1,West Flanders,8400,199000.0,residential_sale,2,28,70.0,installed,False,False,True,25.0,True,20.0,70.0,,,False,to_be_done_up
10682440,APARTMENT,APARTMENT,Anderlecht,50.8492126,4.3079668,Avenue de Busleyden 21,Brussels,1070,215000.0,residential_sale,2,28,85.0,installed,False,False,True,12.0,,,85.0,0.0,4.0,,0
10682842,APARTMENT,APARTMENT,Gent,51.0542929,3.6999777,Kortrijksesteenweg 74,East Flanders,9000,225000.0,residential_sale,1,0,50.0,0,,False,True,,,,50.0,0.0,,,good
10682840,APARTMENT,APARTMENT,Gent,51.0414403,3.7251613,Kortrijksesteenweg 74,East Flanders,9000,285000.0,residential_sale,2,0,54.0,0,,False,True,,,,54.0,0.0,,,good
10667330,APARTMENT,APARTMENT,Liège Grivegnée,50.6303281,5.6105653,Rue de Herve 70,Liège,4030,99900.0,residential_sale,1,16,43.0,installed,False,False,,,,,43.0,,2.0,False,as_new
10667329,APARTMENT,APARTMENT,Liège Grivegnée,50.6303281,5.6105653,Rue de Herve 70,Liège,4030,99900.0,residential_sale,1,16,43.0,installed,False,False,,,,,43.0,,2.0,False,as_new
10560725,APARTMENT,APARTMENT,Lichtervelde,51.0241873,3.1300613,Den Triangel 2,West Flanders,8810,199000.0,residential_sale,2,0,72.0,usa_hyper_equipped,False,False,True,,,,72.0,,3.0,,as_new
10666769,APARTMENT,APARTMENT,Buggenhout,51.0126774,4.2023053,Kerkstraat 84,East Flanders,9255,199000.0,residential_sale,2,0,108.0,installed,False,False,,,,,108.0,,3.0,False,good
10667886,APARTMENT,APARTMENT,Dilbeek,50.8677453,4.2755316,Rue Victor Hugo 81,Flemish Brabant,1700,209000.0,residential_sale,2,30,68.0,0,,True,,,,,68.0,0.0,,,0
10667309,APARTMENT,FLAT_STUDIO,Gent,51.0413544,3.7296238,"Kortrijksesteenweg, 390 bus 001",East Flanders,9000,229000.0,residential_sale,0,0,44.0,installed,,True,,,,,44.0,,2.0,,0
10667532,APARTMENT,GROUND_FLOOR,Liège 2,50.6363136,5.5960861,Rue Natalis 2,Liège,4020,250000.0,residential_sale,3,0,144.0,installed,False,False,True,,,,144.0,0.0,3.0,,to_be_done_up
10666178,APARTMENT,APARTMENT,Heist-op-den-Berg,51.0791174,4.7227026,Mechelbaan 445,Antwerp,2220,348000.0,residential_sale,3,0,151.0,installed,,False,True,,True,,151.0,,,False,0
10610844,APARTMENT,APARTMENT,Antwerpen,51.2160664,4.4011784,,Antwerp,2000,303000.0,residential_sale,2,0,77.0,0,,False,True,1.0,,,77.0,0.0,,False,good
10686193,APARTMENT,APARTMENT,Antwerp,51.223282,4.4162309,Leopold De Waelplaats 5,Antwerp,2060,449500.0,residential_sale,3,0,145.0,installed,False,False,True,7.0,,,145.0,,2.0,False,good
10685994,APARTMENT,APARTMENT,Knokke-Heist,51.3421611,3.2877541,Albert plein 10,West Flanders,8300,749000.0,residential_sale,2,0,92.0,usa_hyper_equipped,True,False,True,2.0,,,92.0,0.0,2.0,,as_new
10671696,APARTMENT,APARTMENT,Zaventem,,,Rue Belliard 200,Flemish Brabant,1932,195000.0,residential_sale,1,21,60.0,usa_hyper_equipped,False,False,True,12.0,,,60.0,0.0,2.0,False,good
10671385,APARTMENT,APARTMENT,Bredene,51.2497721,2.9676972,Kapelstraat 70,West Flanders,8450,310000.0,residential_sale,3,0,103.0,installed,False,False,True,,,,103.0,,,False,as_new
10671375,APARTMENT,DUPLEX,Knokke,51.3472877,3.2861468,Lippenslaan 187,West Flanders,8300,645000.0,residential_sale,2,0,115.0,installed,False,False,,,,,115.0,,2.0,False,as_new
10690344,APARTMENT,APARTMENT,Arlon,49.6871512,5.8166687,Avenue de Longwy 340,Luxembourg,6700,230000.0,residential_sale,2,0,87.0,installed,,True,,,,,87.0,0.0,,,good
10491567,APARTMENT,APARTMENT,Merksem,51.253536,4.4530455,"Orteliuskaai, 8",Antwerp,2170,248000.0,residential_sale,2,32,85.0,usa_installed,False,False,,,,,85.0,0.0,2.0,,as_new
10643569,HOUSE,HOUSE,Hooglede,50.9986149,3.110218,Marktstraat 35,West Flanders,8830,359000.0,residential_sale,4,0,162.0,0,,False,,,,,162.0,676.0,4.0,,good
10626876,HOUSE,HOUSE,Libramont-Chevigny,49.9205466,5.3700607,Avenue de Bouillon 92,Luxembourg,6800,379000.0,residential_sale,5,42,250.0,hyper_equipped,False,False,True,45.0,True,800.0,250.0,994.0,4.0,False,to_be_done_up
10507323,HOUSE,TOWN_HOUSE,Halle,,,,Flemish Brabant,1500,395000.0,residential_sale,4,28,190.0,semi_equipped,,False,True,21.0,True,335.0,190.0,335.0,2.0,False,good
10649706,HOUSE,MANSION,Rupelmonde,51.1266874,4.2917094,Kerkstraat 2,East Flanders,9150,395000.0,residential_sale,3,61,195.0,installed,,True,True,,,,195.0,0.0,3.0,,good
10522005,HOUSE,HOUSE,Vlaams Brabant,,,Cours St Michel 93,Flemish Brabant,1932,399000.0,residential_sale,4,40,150.0,hyper_equipped,,False,True,20.0,,,150.0,140.0,3.0,False,good
10644138,HOUSE,HOUSE,Drogenbos,50.7967025,4.3096885,,Flemish Brabant,1620,410000.0,residential_sale,3,0,132.0,semi_equipped,,False,,,True,300.0,132.0,378.0,2.0,False,to_be_done_up
10538121,HOUSE,APARTMENT_BLOCK,Athus,49.5628781,5.8333259,Avenue de Longwy 340,Luxembourg,6791,410000.0,residential_sale,6,0,239.0,semi_equipped,,True,,,,,239.0,152.0,3.0,,to_be_done_up
10609531,HOUSE,HOUSE,Ouffet,50.438498,5.458796,Avenuedes Ardennes 7d,Liège,4590,435000.0,residential_sale,4,40,200.0,installed,,True,True,,True,645.0,200.0,0.0,4.0,,as_new
10509782,HOUSE,VILLA,Meise,50.9443538,4.3180532,Avenue de Busleyden 21,Flemish Brabant,1860,439000.0,residential_sale,3,33,140.0,installed,False,False,True,30.0,True,300.0,140.0,826.0,4.0,,0
10505703,HOUSE,MANOR_HOUSE,Laarne,51.0281459,3.8496062,Hekkerstraat 52,East Flanders,9270,459000.0,residential_sale,4,0,258.0,0,,False,,,True,900.0,258.0,1292.0,4.0,,good
10610591,HOUSE,HOUSE,Nijlen,51.1598375,4.6640287,,Antwerp,2560,460000.0,residential_sale,5,37,286.0,0,,False,True,30.0,True,368.0,286.0,368.0,4.0,False,good
10567917,HOUSE,HOUSE,Antwerp,51.2046543,4.3927599,Museumstraat 50,Antwerp,2018,475000.0,residential_sale,4,0,185.0,semi_equipped,,True,,,True,27.0,185.0,100.0,2.0,,to_renovate
10607844,HOUSE,HOUSE,Diegem,50.8913398,4.4402105,Amsterdamstraat 15 bus202,Flemish Brabant,1831,489000.0,residential_sale,3,0,193.0,installed,,True,True,,,,193.0,303.0,3.0,,just_renovated
10650309,HOUSE,HOUSE,Froidchapelle,50.1576365,4.315871,Rue de gilly 81,Hainaut,6440,489000.0,residential_sale,6,51,463.0,installed,,True,True,145.0,True,1867.0,463.0,2721.0,3.0,,to_be_done_up
10517261,HOUSE,HOUSE,Ternat,,,Edingsesteenweg 341,Flemish Brabant,1740,499000.0,residential_sale,3,34,156.0,usa_hyper_equipped,,True,True,36.0,True,,156.0,637.0,4.0,,just_renovated
10517260,HOUSE,HOUSE,SINT-KATHERINA-LOMBEEK,,,Edingsesteenweg 341,Flemish Brabant,1742,499000.0,residential_sale,3,34,156.0,usa_hyper_equipped,,True,True,36.0,True,,156.0,637.0,4.0,,just_renovated
10634866,HOUSE,VILLA,Merelbeke,50.9773524,3.7347675,Antwerpsesteenweg 211,East Flanders,9820,516000.0,residential_sale,4,46,240.0,semi_equipped,False,False,True,25.0,,,240.0,655.0,,False,good
10267863,HOUSE,HOUSE,EBEN-EMAEL,50.7806237,5.6563055,Rue Pierre Henvard 2,Liège,4690,549000.0,residential_sale,4,34,190.0,semi_equipped,,True,True,225.0,True,2800.0,190.0,4448.0,3.0,,good
10655340,HOUSE,MIXED_USE_BUILDING,Braine-l'Alleud,50.6969022,4.3538379,Chaussée de Tervuren 186,Walloon Brabant,1420,550000.0,residential_sale,0,0,580.0,0,False,False,,,,,580.0,374.0,2.0,,to_restore
10619161,HOUSE,HOUSE,Wilrijk,51.1741372,4.4164471,Koninlijkelaan 42,Antwerp,2610,570000.0,residential_sale,3,0,310.0,0,,False,True,,,,310.0,226.0,2.0,,to_renovate
10611245,HOUSE,HOUSE,Brakel,50.7846287,3.8078382,Kortrijksesteenweg 128,East Flanders,9661,575000.0,residential_sale,4,0,450.0,0,False,False,True,,True,,450.0,2297.0,,False,to_renovate
10605247,HOUSE,HOUSE,Lixhe,50.7525259,5.682369,"Thier D'oupeye,26",Liège,4600,580000.0,residential_sale,7,50,366.0,installed,,False,True,,True,1975.0,366.0,2255.0,3.0,False,as_new
10590498,HOUSE,VILLA,FRASNES-LEZ-BUISSENAL,50.6482201,3.554455,Porte d'Ogy 78,Hainaut,7911,585000.0,residential_sale,6,0,320.0,installed,,True,True,,,,320.0,991.0,4.0,,good
10649759,HOUSE,EXCEPTIONAL_PROPERTY,Brugge,51.2151516,3.2165038,Zoutelaan 53,West Flanders,8000,588000.0,residential_sale,2,0,156.0,installed,False,False,True,11.0,,,156.0,0.0,3.0,False,good
10605130,HOUSE,HOUSE,AISCHE-EN-REFAIL,50.6013811,4.8317928,Grand' Route 69 A,Namur,5310,595000.0,residential_sale,3,90,250.0,installed,,True,,,True,,250.0,1464.0,4.0,,good
10603658,HOUSE,HOUSE,Watermael-Boitsfort,50.7976257,4.4046838,Place du Châtelain 35,Brussels,1170,600000.0,residential_sale,3,0,173.0,0,False,False,,,,,173.0,171.0,3.0,False,to_renovate
10581905,HOUSE,HOUSE,Vilvoorde,50.9482252,4.4535799,De Kleetlaan 4,Flemish Brabant,1800,639000.0,residential_sale,5,68,261.0,installed,,False,,,True,1500.0,261.0,0.0,,False,as_new
